Latitude,Longitude,Year,Month,Day,Temperature,Temp_MAX,Temp_MIN,Dew,Wind speed,Wind speed_MAX,Wind speed_MIN,Wind direction,Relative humidity,specfic humidity, Surface Pressure,Fire
29.77,78.71,2021,5,1,24.46,30.78,17.58,8.3,2.57,5.2,0.23,174.38,38.0,7.87,87.29,1
29.42,79.09,2021,5,7,24.48,30.83,18.43,10.69,2.41,4.24,0.91,184.38,44.12,9.09,89.27,0
29.42,79.09,2020,4,14,24.53,30.4,18.75,12.62,1.96,3.31,1.21,153.62,49.06,10.25,89.25,0
29.37,79.02,2020,4,20,24.54,29.58,20.44,11.4,2.61,5.23,0.27,155.19,45.5,8.91,95.12,0
29.42,79.09,2019,4,12,24.54,33.08,16.68,7.9,3.09,5.91,1.44,192.25,37.88,7.57,89.13,0
29.42,79.09,2021,5,29,24.57,29.91,20.15,18.2,2.51,5.41,0.84,173.19,69.5,14.83,88.87,0
29.76,78.68,2020,5,20,24.57,32.75,15.55,4.73,2.84,5.44,0.33,174.38,31.38,6.29,86.66,0
29.76,78.68,2020,5,19,24.58,32.24,18.03,4.23,3.07,6.63,0.73,227.94,29.75,6.04,86.8,0
29.76,78.68,2021,4,27,24.59,32.77,16.02,5.89,3.33,6.45,1.02,201.06,32.88,6.71,87.2,1
29.37,79.02,2019,4,19,24.59,31.65,17.35,10.43,2.8,3.98,2.21,213.56,43.56,8.3,95.11,0
29.37,79.02,2020,4,9,24.59,32.13,17.8,8.91,2.11,3.05,0.63,150.0,39.5,7.51,95.16,0
29.76,78.68,2020,5,15,24.59,32.44,17.83,9.03,3.39,6.91,0.91,191.94,40.5,8.36,87.09,0
29.42,79.09,2020,5,28,24.61,29.46,19.93,13.47,3.0,4.28,1.77,70.44,51.19,10.99,88.74,0
29.37,79.02,2021,4,23,24.62,32.05,17.95,8.55,3.13,5.18,0.54,91.56,38.88,7.39,95.09,0
29.42,79.09,2019,5,4,24.62,33.07,16.78,2.98,3.55,6.1,1.48,187.94,29.44,5.49,89.0,0
29.42,79.09,2021,4,6,24.63,31.57,18.67,-3.3,2.41,3.84,0.82,142.0,16.5,3.36,89.17,0
29.37,79.02,2021,4,22,24.65,30.57,18.71,10.65,2.09,3.47,0.68,125.5,45.25,8.61,95.26,0
29.42,79.09,2021,5,5,24.66,30.94,19.48,11.12,2.26,4.14,1.35,141.5,45.19,9.4,89.02,0
29.37,79.02,2021,3,17,24.69,33.22,18.26,3.07,3.99,7.52,1.6,223.38,26.31,5.0,95.15,0
29.48,79.1,2021,5,2,24.7,30.2,20.0,10.03,2.24,3.16,0.98,146.94,41.12,8.67,89.19,1
29.44,79.05,2021,3,20,24.71,33.24,17.38,3.85,3.52,6.6,1.6,252.62,27.56,5.31,94.99,1
29.37,79.02,2021,3,20,24.71,33.24,17.38,3.85,3.52,6.6,1.6,252.62,27.56,5.31,94.99,0
29.44,79.05,2021,3,11,24.72,32.59,16.53,4.49,2.23,3.5,0.31,131.44,29.38,5.55,95.48,1
29.42,79.09,2019,5,5,24.72,33.43,17.51,0.81,3.73,7.12,1.79,262.0,24.56,4.64,88.96,0
29.76,78.68,2019,5,19,24.72,31.4,17.81,9.55,2.98,6.45,0.49,202.38,40.75,8.54,87.14,0
29.42,79.09,2021,5,12,24.73,30.69,19.1,11.58,2.23,4.2,0.13,196.19,46.5,9.7,88.63,0
29.37,79.02,2019,4,1,24.75,33.84,18.01,4.33,2.82,5.18,1.09,205.75,29.44,5.49,95.01,0
29.42,79.09,2021,4,12,24.75,32.43,18.13,1.01,4.18,8.91,1.02,256.69,21.69,4.64,89.33,0
29.42,79.09,2019,5,18,24.76,31.5,19.22,10.83,2.48,4.49,0.62,175.69,44.5,9.22,88.86,0
29.76,78.68,2021,5,16,24.77,32.66,16.07,7.65,2.61,5.45,0.23,169.62,37.25,7.57,87.2,0
29.42,79.09,2020,5,16,24.8,32.19,18.77,11.21,2.96,4.84,1.91,219.44,44.75,9.46,88.75,0
29.42,79.09,2020,4,13,24.8,31.53,18.94,12.66,2.33,3.52,1.34,171.56,48.81,10.31,89.12,0
29.76,78.68,2020,5,18,24.8,31.83,19.13,7.3,3.06,6.32,1.19,199.12,35.19,7.45,86.87,0
29.76,78.68,2021,5,4,24.8,31.19,17.58,8.87,2.5,5.48,0.3,186.75,38.44,8.24,87.06,0
29.76,78.68,2019,5,25,24.81,31.29,19.65,9.73,3.67,7.3,0.5,249.62,41.44,8.73,86.94,1
29.76,78.68,2021,4,16,24.81,32.61,19.11,1.15,3.08,7.12,1.1,266.88,22.81,4.76,87.19,0
29.42,79.09,2021,4,26,24.83,33.63,16.83,2.97,3.27,5.66,1.74,196.38,27.25,5.37,89.05,0
29.37,79.02,2020,4,8,24.84,32.81,18.64,8.98,3.64,5.79,2.55,215.38,39.12,7.57,95.09,0
29.37,79.02,2019,4,2,24.87,33.94,16.52,4.87,3.28,4.34,2.65,190.44,30.25,5.68,95.16,0
29.76,78.68,2021,5,31,24.89,30.94,19.3,15.55,2.68,5.22,0.41,214.75,58.56,12.82,86.73,0
29.42,79.09,2021,5,15,24.94,32.4,17.61,9.94,3.08,5.37,1.63,198.31,41.81,8.61,88.88,0
29.76,78.68,2020,5,17,24.95,31.11,19.04,8.65,2.53,5.2,0.8,187.94,38.12,8.18,86.95,0
29.76,78.68,2021,4,15,24.96,32.64,18.87,3.42,4.27,9.3,1.32,275.06,26.12,5.62,87.19,0
29.37,79.02,2021,3,18,24.97,33.84,18.21,2.34,3.29,5.88,1.59,186.06,24.44,4.76,95.22,1
29.42,79.09,2021,4,13,24.98,33.45,17.1,0.17,4.06,7.71,1.9,287.56,22.06,4.39,89.14,0
29.42,79.09,2019,4,14,24.98,34.23,17.18,6.68,3.91,7.61,2.1,210.38,36.56,7.02,89.09,0
29.76,78.68,2019,5,6,24.98,33.13,18.06,-0.63,4.51,8.73,1.36,284.81,21.0,4.27,86.99,0
29.76,78.68,2021,5,25,25.01,32.38,17.45,7.56,2.34,4.52,0.98,254.94,35.75,7.57,86.77,0
29.76,78.68,2021,5,28,25.03,31.73,18.08,9.87,2.38,4.34,0.77,165.25,40.62,8.91,86.9,0
29.42,79.09,2020,5,19,25.06,32.98,18.84,6.51,2.89,4.84,1.69,252.88,33.56,6.96,88.59,0
29.76,78.68,2019,5,17,25.08,31.03,19.81,10.49,2.45,5.44,0.16,216.31,41.94,9.16,87.17,0
29.37,79.02,2020,4,21,25.11,30.44,20.23,12.41,2.37,3.3,1.41,207.5,46.94,9.52,95.1,0
29.42,79.09,2021,5,30,25.15,30.99,19.3,17.78,2.22,4.59,0.6,198.44,66.44,14.4,88.76,0
29.76,78.68,2021,4,14,25.15,32.87,19.03,2.56,3.81,9.3,0.7,218.75,24.88,5.31,87.23,0
29.76,78.68,2021,5,17,25.15,32.06,17.93,6.32,2.67,4.23,1.15,181.12,33.69,7.02,87.24,0
29.37,79.02,2021,3,19,25.16,33.86,18.8,2.7,2.41,4.6,0.49,245.5,25.25,4.88,95.19,0
29.76,78.68,2019,4,15,25.16,32.64,18.44,5.67,2.95,6.52,0.46,176.0,31.81,6.65,87.21,0
29.42,79.09,2020,5,15,25.17,33.38,18.34,11.88,3.61,6.79,2.14,297.31,46.88,9.83,88.86,0
29.76,78.68,2021,4,29,25.17,32.38,18.3,7.89,3.28,6.38,0.98,183.12,35.75,7.69,87.33,0
29.76,78.68,2019,5,2,25.21,32.81,17.75,6.95,2.91,4.18,0.59,134.75,34.56,7.26,87.03,0
29.42,79.09,2021,5,4,25.22,32.05,18.37,9.89,2.48,4.71,1.15,141.69,40.81,8.67,88.88,1
29.42,79.09,2020,5,20,25.3,33.12,17.15,6.65,2.44,4.46,0.49,191.69,33.19,7.02,88.45,0
29.42,79.09,2019,5,3,25.3,32.67,19.16,9.71,2.55,4.17,0.67,164.25,39.81,8.48,88.97,0
29.44,79.05,2021,4,24,25.3,33.56,18.17,6.56,3.05,4.97,2.27,215.56,33.81,6.47,95.05,0
29.44,79.05,2021,3,21,25.32,33.74,17.3,3.37,2.78,4.88,1.01,204.06,25.94,5.13,95.02,1
29.37,79.02,2021,3,23,25.33,33.14,20.27,4.97,2.11,2.92,0.5,178.31,28.5,5.74,95.45,1
29.37,79.02,2020,4,10,25.33,32.04,19.87,10.44,3.09,5.17,1.52,224.0,41.06,8.36,95.27,0
29.76,78.68,2019,4,26,25.34,33.06,18.53,8.19,3.63,6.5,1.66,200.62,36.25,7.81,87.27,0
29.76,78.68,2019,4,24,25.37,32.49,18.76,9.76,3.11,6.59,0.85,184.75,39.38,8.67,87.37,0
29.76,78.68,2021,4,28,25.38,33.23,17.14,7.05,3.23,6.37,1.08,173.62,34.19,7.26,87.33,0
29.76,78.68,2019,5,16,25.38,33.01,17.85,9.86,3.07,6.59,1.06,187.69,40.19,8.79,87.22,0
29.42,79.09,2019,5,6,25.39,34.29,17.05,1.08,4.73,8.32,2.34,289.69,23.94,4.76,88.78,0
29.37,79.02,2019,4,16,25.4,29.9,22.41,12.39,3.38,9.53,1.67,196.81,45.19,9.52,95.17,0
29.42,79.09,2020,5,17,25.43,32.55,18.66,10.32,2.78,4.66,1.93,294.38,41.44,8.91,88.73,0
29.42,79.09,2021,4,30,25.5,33.14,16.81,8.9,2.79,4.39,1.32,163.88,38.5,8.06,89.12,0
29.76,78.68,2019,5,7,25.62,33.99,17.56,0.07,4.34,8.61,1.7,190.31,21.5,4.52,86.95,1
29.37,79.02,2020,4,28,25.62,31.84,18.83,14.23,2.2,3.3,1.3,205.56,51.75,10.68,95.36,0
29.42,79.09,2019,5,19,25.65,32.97,18.19,10.58,3.12,6.08,1.16,279.31,41.88,9.03,88.94,0
29.76,78.68,2019,4,27,25.65,34.85,18.09,2.94,3.56,8.04,0.46,169.88,27.44,5.55,87.08,0
29.42,79.09,2021,5,3,25.69,31.14,21.15,9.57,2.18,4.73,0.34,166.94,37.56,8.42,88.97,1
29.76,78.68,2019,4,25,25.72,33.07,18.83,8.56,3.19,6.23,1.34,171.12,36.75,8.06,87.41,0
29.42,79.09,2020,5,18,25.73,32.55,20.3,9.56,3.0,5.28,1.2,216.5,38.25,8.48,88.68,0
29.76,78.68,2019,4,28,25.73,34.24,18.62,1.37,2.95,6.01,0.94,185.25,22.88,4.94,87.03,0
29.76,78.68,2019,5,12,25.73,32.78,19.64,6.66,3.54,7.88,0.31,199.81,31.5,7.02,87.05,0
29.37,79.02,2021,4,21,25.75,31.35,20.99,12.09,5.48,9.32,0.51,138.25,44.0,9.4,94.99,0
29.53,79.05,2021,3,27,25.76,34.18,18.58,3.31,2.77,4.45,1.02,189.5,25.12,5.07,95.09,1
29.42,79.09,2021,5,31,25.8,31.39,20.34,16.55,2.54,4.84,0.8,224.44,58.81,13.37,88.52,0
29.76,78.68,2021,5,26,25.8,32.63,19.08,5.94,2.35,4.52,0.4,183.25,30.44,6.84,86.66,0
29.42,79.09,2019,5,15,25.83,33.46,17.87,10.13,2.98,5.45,0.82,196.31,41.25,8.79,88.99,1
29.42,79.09,2019,5,14,25.83,32.83,19.42,11.37,2.47,5.55,0.41,177.19,43.0,9.52,88.83,0
29.55,79.1,2019,5,15,25.83,33.46,17.87,10.13,2.98,5.45,0.82,196.31,41.25,8.79,88.99,0
29.37,79.02,2019,3,31,25.85,35.09,18.75,3.83,4.06,6.0,2.56,218.31,27.06,5.31,94.96,0
29.37,79.02,2020,5,7,25.86,31.47,20.42,14.66,2.64,3.56,1.96,204.94,51.69,11.05,94.98,0
29.42,79.09,2019,4,15,25.86,34.69,18.23,6.23,3.29,6.27,1.55,219.94,32.94,6.77,89.0,0
29.44,79.05,2021,3,22,25.9,34.3,18.68,3.74,2.57,3.9,0.67,147.12,25.94,5.25,95.33,1
29.37,79.02,2021,3,22,25.9,34.3,18.68,3.74,2.57,3.9,0.67,147.12,25.94,5.25,95.33,0
29.42,79.09,2019,4,24,25.91,33.16,18.74,10.88,2.45,4.98,0.09,157.75,41.25,9.16,89.2,0
29.37,79.02,2019,3,29,25.94,34.83,18.59,10.2,3.4,6.55,1.11,192.31,39.94,8.18,95.08,0
29.37,79.02,2021,5,19,25.94,33.06,21.27,15.08,2.33,4.16,0.39,95.19,54.5,11.54,94.68,0
29.42,79.09,2021,5,28,25.94,32.86,19.18,11.55,1.97,3.97,0.6,146.62,43.38,9.83,88.69,0
29.42,79.09,2021,5,16,25.96,34.3,16.91,7.87,2.66,5.35,0.38,174.12,35.81,7.57,89.0,0
29.76,78.68,2021,5,27,25.96,32.97,19.2,7.52,2.6,4.71,0.66,164.31,33.44,7.57,86.7,0
29.76,78.68,2019,5,20,26.0,33.37,18.87,7.34,3.3,6.49,1.51,210.19,32.81,7.39,87.24,0
29.42,79.09,2021,4,27,26.02,34.3,17.91,5.52,3.1,5.34,1.24,202.31,29.81,6.47,89.03,0
29.63,78.81,2021,4,4,26.08,35.09,16.89,-8.61,3.55,7.07,1.44,195.62,9.94,2.01,95.05,1
29.76,78.68,2020,5,21,26.1,34.52,17.01,6.3,3.34,6.35,0.67,191.75,30.81,6.96,86.63,0
29.42,79.09,2021,5,25,26.12,33.19,18.11,10.44,1.87,2.69,0.59,231.25,39.75,8.97,88.57,0
29.42,79.09,2021,4,15,26.15,34.01,18.87,3.31,4.33,8.27,1.89,287.5,24.5,5.43,89.01,0
29.48,79.1,2021,5,1,26.16,32.84,19.61,8.51,2.58,5.76,0.27,182.31,34.88,7.87,89.1,1
29.37,79.02,2020,4,26,26.19,31.53,21.97,14.13,3.21,4.83,2.48,115.56,49.69,10.68,95.11,0
29.42,79.09,2019,5,17,26.19,33.19,20.07,11.08,3.0,6.55,1.4,276.19,42.19,9.34,88.98,0
29.42,79.09,2021,4,16,26.24,34.5,20.05,1.02,3.42,7.22,1.73,287.38,20.69,4.64,89.0,0
29.42,79.09,2021,4,14,26.24,34.37,19.47,2.54,3.73,8.21,0.42,232.69,23.56,5.19,89.07,0
29.37,79.02,2019,4,20,26.26,33.71,19.14,10.02,2.53,3.94,1.17,200.19,38.19,8.12,94.86,0
29.42,79.09,2019,5,25,26.3,33.39,19.87,9.92,4.32,8.04,1.87,294.56,39.31,8.73,88.71,1
29.76,78.68,2019,5,13,26.3,32.98,19.91,7.53,2.72,6.13,0.87,221.88,32.19,7.51,86.99,0
29.76,78.68,2019,4,30,26.32,34.62,16.98,2.58,3.2,5.72,1.05,140.0,24.06,5.43,86.96,0
29.76,78.68,2019,5,26,26.33,34.34,18.4,7.3,3.11,6.34,0.73,219.06,32.69,7.39,86.87,0
29.76,78.68,2019,4,29,26.34,34.55,19.37,0.11,2.77,5.12,1.3,179.94,20.75,4.52,87.04,0
29.77,78.71,2019,5,8,26.35,35.06,18.15,0.78,4.44,8.65,1.79,199.88,21.81,4.7,86.94,1
29.37,79.02,2019,4,8,26.37,33.33,21.3,10.04,2.42,3.36,1.73,215.94,38.12,8.18,94.98,0
29.37,79.02,2020,4,22,26.41,32.79,19.91,10.43,2.03,3.34,0.66,278.44,38.81,8.36,94.97,0
29.76,78.68,2019,5,24,26.44,33.58,20.17,11.4,2.98,5.71,0.11,202.5,40.81,9.77,87.08,0
29.76,78.68,2019,5,1,26.44,34.29,19.53,5.98,3.4,6.09,1.51,131.88,29.88,6.77,86.88,0
29.42,79.09,2019,4,25,26.46,34.32,18.77,9.89,3.2,6.25,0.95,180.88,38.69,8.61,89.2,0
29.37,79.02,2021,3,31,26.48,35.43,17.87,-5.83,7.31,12.11,3.06,299.81,15.31,2.93,94.19,0
29.42,79.09,2019,5,16,26.48,34.53,18.77,10.98,3.19,6.12,1.74,232.94,41.44,9.34,89.03,0
29.42,79.09,2019,5,2,26.5,34.05,18.83,8.09,2.96,5.12,0.21,111.12,34.5,7.69,88.82,0
29.42,79.09,2019,4,26,26.51,34.92,19.22,8.99,3.7,6.69,1.73,199.94,36.62,8.12,89.05,1
29.42,79.09,2019,5,7,26.51,35.3,18.59,0.7,4.73,8.62,2.15,225.31,22.12,4.64,88.73,0
29.42,79.09,2020,5,21,26.51,34.39,17.9,8.19,2.9,5.24,0.27,187.38,33.62,7.75,88.4,0
29.48,79.1,2019,4,26,26.51,34.92,19.22,8.99,3.7,6.69,1.73,199.94,36.62,8.12,89.05,0
29.42,79.09,2019,4,27,26.53,35.93,19.44,4.5,3.52,6.8,1.5,210.12,29.19,6.1,88.87,1
29.37,79.02,2020,4,11,26.58,34.94,19.33,10.73,4.09,7.2,1.66,210.88,39.94,8.48,95.43,1
29.42,79.09,2019,4,28,26.58,35.69,19.34,2.68,3.37,5.98,1.6,205.75,24.75,5.31,88.81,0
29.42,79.09,2021,4,29,26.58,33.85,19.43,7.79,3.23,5.77,1.16,187.31,33.0,7.45,89.14,0
29.37,79.02,2021,5,13,26.6,31.69,21.97,15.48,2.83,5.35,0.88,145.31,52.12,11.66,94.65,0
29.37,79.02,2019,4,9,26.61,35.15,17.84,8.31,2.98,5.59,0.7,219.81,34.69,7.26,94.94,0
29.37,79.02,2019,4,3,26.63,35.46,18.5,5.51,2.91,4.88,1.23,172.62,28.56,6.04,95.04,0
29.42,79.09,2021,5,26,26.66,33.55,20.19,7.81,2.31,3.85,0.4,200.12,32.94,7.57,88.45,0
29.76,78.68,2019,5,23,26.66,33.44,20.99,7.69,3.29,7.19,0.3,163.88,31.56,7.63,87.05,0
29.42,79.09,2021,5,27,26.68,33.5,19.59,8.89,2.17,3.4,0.17,172.44,34.94,8.12,88.48,0
29.37,79.02,2021,5,21,26.69,33.08,20.35,15.34,1.86,2.93,1.06,186.31,54.0,11.66,94.72,0
29.37,79.02,2020,4,12,26.73,34.38,19.36,12.95,3.3,5.17,1.63,243.88,44.69,9.89,95.13,0
29.42,79.09,2021,5,17,26.74,34.44,19.12,7.12,2.97,4.99,0.54,189.31,32.5,7.2,89.02,0
29.37,79.02,2020,5,4,26.76,31.85,20.58,16.97,1.71,2.82,0.55,157.81,56.62,12.82,95.11,0
29.51,78.9,2021,3,28,26.8,34.54,18.58,5.95,2.67,4.71,0.5,185.0,27.75,6.16,94.93,1
29.77,78.71,2019,5,9,26.87,35.44,18.35,0.84,4.55,9.0,1.49,218.25,20.94,4.76,86.81,1
29.37,79.02,2020,4,29,26.87,32.34,21.45,14.51,1.77,2.51,1.16,163.81,48.25,10.86,95.12,0
29.37,79.02,2020,4,24,26.88,33.63,19.39,12.45,2.49,3.45,1.77,215.19,43.38,9.58,94.83,0
29.6,78.92,2021,4,10,26.92,35.94,18.81,-3.83,3.7,6.12,1.87,298.31,13.88,2.99,95.22,1
29.6,78.92,2021,4,9,26.94,36.14,19.0,-5.65,3.31,5.98,0.37,233.06,12.75,2.62,95.04,1
29.37,79.02,2021,4,20,26.95,35.15,21.07,3.51,3.37,8.78,1.15,131.81,24.81,5.37,94.8,0
29.37,79.02,2019,3,30,26.96,36.32,19.44,7.55,3.46,5.28,1.61,196.19,33.62,6.96,95.01,0
29.76,78.68,2019,5,11,26.98,33.81,20.72,7.56,2.83,5.91,1.08,194.38,31.94,7.57,87.14,0
29.66,78.82,2021,4,25,26.99,36.54,18.44,4.33,2.87,4.84,1.78,217.06,27.12,5.55,95.09,1
29.42,79.09,2019,4,29,27.0,35.93,18.84,1.93,2.81,4.52,0.8,169.19,23.38,5.07,88.82,0
29.48,79.1,2019,5,12,27.04,34.61,21.12,7.01,3.34,7.21,0.59,191.25,30.12,7.08,88.86,1
29.37,79.02,2020,4,23,27.05,33.72,21.8,12.67,2.37,5.34,0.45,151.75,43.19,9.7,94.89,0
29.6,78.92,2021,4,8,27.07,35.23,20.66,-1.65,2.92,4.71,0.23,206.0,16.44,3.54,95.0,1
29.42,79.09,2021,4,28,27.08,35.08,19.75,7.17,3.12,6.27,1.36,223.94,31.19,7.14,89.14,0
29.76,78.68,2019,5,21,27.1,34.15,20.09,5.26,3.26,6.07,1.02,196.75,27.25,6.41,87.19,0
29.37,79.02,2020,5,6,27.17,32.42,21.88,15.84,2.23,4.41,0.23,149.88,52.25,11.9,94.96,0
29.37,79.02,2020,4,19,27.19,33.98,21.76,11.69,2.66,3.84,0.99,151.81,40.5,9.09,94.97,0
29.37,79.02,2019,4,4,27.2,34.82,19.79,8.37,2.65,3.78,1.57,194.25,32.62,7.26,95.16,0
29.37,79.02,2020,4,17,27.23,33.44,22.28,10.12,2.92,5.85,0.97,161.69,36.12,8.24,94.92,0
29.48,79.1,2019,5,8,27.25,36.4,18.9,2.43,4.55,8.21,1.87,224.69,23.56,5.19,88.72,1
29.42,79.09,2019,4,30,27.25,35.97,17.72,3.87,3.06,5.26,0.82,128.12,25.56,5.86,88.77,0
29.37,79.02,2020,5,5,27.3,31.97,20.76,15.8,1.55,2.77,0.66,177.06,51.0,11.84,94.99,0
29.42,79.09,2019,5,13,27.33,34.48,20.51,7.72,2.81,5.7,0.94,215.44,31.0,7.45,88.8,1
29.42,79.09,2019,5,26,27.35,35.72,19.53,7.68,3.22,6.09,1.14,249.88,32.44,7.51,88.64,1
29.37,79.02,2020,5,3,27.39,32.52,22.97,17.89,2.45,4.41,0.27,121.25,57.44,13.61,94.95,0
29.69,78.82,2021,4,18,27.44,34.93,20.61,7.21,3.74,7.2,0.99,230.44,29.62,6.65,95.24,1
29.48,79.1,2019,5,9,27.45,36.66,18.43,1.45,4.77,8.92,2.14,235.62,21.75,4.88,88.59,1
29.37,79.02,2020,4,30,27.48,33.19,20.87,15.89,2.09,4.27,0.66,141.69,50.81,11.9,95.09,0
29.37,79.02,2020,5,31,27.52,33.7,23.05,17.89,3.88,6.6,1.85,118.81,58.81,13.73,94.95,0
29.42,79.09,2019,5,1,27.55,35.13,19.37,6.9,3.34,5.5,0.75,117.31,29.94,7.08,88.69,0
29.42,79.09,2019,5,20,27.56,35.56,20.39,8.15,3.29,6.35,0.71,204.88,32.12,7.63,89.03,0
29.76,78.68,2019,5,27,27.58,35.26,20.55,3.19,3.73,7.27,0.66,201.5,22.88,5.55,86.91,0
29.66,78.82,2021,4,17,27.59,35.12,20.9,8.41,4.62,6.3,2.55,200.12,31.88,7.26,95.17,1
29.76,78.68,2019,5,28,27.61,36.15,18.8,-1.0,3.41,6.26,1.41,199.06,17.62,4.09,86.84,0
29.37,79.02,2020,4,18,27.65,34.83,21.7,11.59,3.07,4.08,1.87,170.5,39.31,9.03,95.05,0
29.51,78.9,2021,3,29,27.69,36.18,19.65,4.81,3.16,5.25,1.59,163.62,25.38,5.68,94.75,1
29.37,79.02,2021,5,14,27.75,34.77,20.63,13.63,2.52,4.38,1.26,212.81,44.81,10.38,94.61,0
29.76,78.68,2019,5,10,27.76,35.12,20.44,6.69,3.85,8.3,1.49,260.44,27.81,7.14,86.93,0
